,crawled_at,category,begin,num_agree,petition_idx,status,title,content,label,whattopic
2159,2021-12-18 18:11,보건복지,2021-02-22,625,596604,청원종료,헌혈 급합니다.,현제 서울 병원 급성 골수 백혈병 입원 중 환자 가족 백혈병 환자 혈소판 감소 수혈 코로나 헌혈 수급 사항 급감 전국 환자 불안감 속 수혈 부탁 줄 생명 정부 헌혈 수급 사항 검토 대책 것 부탁 게시물 일부 내용 국민 청원 요건 위배 관리자 수정,14,13
2160,2021-12-18 18:11,보건복지,2021-02-22,13552,596606,청원종료,범죄저지른 의사 면허박탈   반대하는 의사협회 를 해산시켜주세요,안녕 하루 최선 국민 최근 국회 제출 범죄 저지 의사 면허 박탈 법안 반대 총파업 선언 의사 협회 규탄 코로나 전국 유행 이때 지난번 국민 안전 생명 담보 파업 예고 의사 협회 규탄 지속 국민 안전 생명 담보 파업 번 강행 의사 협회 해산 촉구,14,8
2161,2021-12-18 18:11,보건복지,2021-02-22,7389,596607,청원종료,"코로나 검사만 13번, 17세 **이는 코로나19로 죽은 것이 아닙니다.  K방역 뒤에 가려진 의료공백으로 희생되었습니다.",글 저 작년 월 코로나 대 확산 시기 진료 목숨 세 이 아빠 년 월 일 오전 시 분 대구 병원 살 꽃 나이 이 세상 코로나 확진 감염 의심 열 이유로 이 번 검사 이 사망 후 코로나 음성 판정 코로나 검사 끝 음압 병실 이유 마지막 길 얼굴 번 손 번 채 이 년 시간 동안 코로나 관련 토론회 참석 관련 전문가 과정 이 죽음 우리 사회 의료 공공 부족 의료 공백 때문 사실 죽음 진실 이 희생 반복 수 사실 부모 허무 아들 생각 억장 이 희생 마음 국민 여러분 호소 아들 병원 의료 행위 과정 적정 적법성 해명 필요 진료 과정 의료 과오 존재 최소한 책임자 사과 코로나 방역 과정 발생 의료 공백 사태 죽음 재발 의료 체계 개선 공공 의료 확대 것 촉구 이 죽음 고열 이유 진찰 치료 간호 것 원인 생각 수 지난해 월 대구 경북 지역 코로나 전염병 확산 모두 두려움 혼란 속 열 집 일 뿐 병원 응급실 문 환자 진료 거부 열 나 환자 병원 진료 체계 마비 작년 월 일 이 무렵 항암 치료 아빠 걱정 주간 외출 마스크 온종일 동네 약국 군데 허탕 오후 가랑비 시간 줄 끝 마스크 장 이 그날 밤 열 의심 증상 때 병원 일 경과 방역 지침 해열제 감기약 복용 월 일 오후 열 이상 해 열 제로 열 병원 선별 진료소 선별 진료소 오후 시 문 상태 옆 응급실 병원 국민 안심 병원 문구 이 열 이유 병원 출입 거부 열 수액 부탁 병원 응급 담당 의사 체온 측정 외 처치 병원 수 것 우리 수 것 병원 선별 진료소 문 코로나 검사 전부 우리 해열제 항생제 알 처방 귀가 그날 밤 이 고열 구토 호흡 곤란 월 일 아침 선별 진료소 업무 시작 병원 선별 진료소 체온 측정 독감 검사 엑스레이 촬영 코로나 검사 이 체온 도 열 몸 것 열 수액 부탁 병원 수 자가용 차 안 부탁 끝 수액 수 난 후 담당 의사 이 폐 염증 군데 언급 코로나 검사 결과 때 집 수액 주사 이 고열 계속 때문 엄마 불안 담당 의사 열 담당 의사 약 처방 집 집 열 이날 오후 시 분경 질병관리본부 전화 자신 수 게 보건소 연결 보건소 코로나 검사 결과 전이 아무것 수 병원 연락 병원 연락 진찰 담당 의사 오전 소견 서 고민 병원 것 병원 도착 소견 서 병원 회의 후 병원장 분 이가 오늘 차 상급 종합 병원 것 하늘 줄 오늘 이게 청천벽력 말 병원 지 병원 아들 고열 호흡 고통 아빠 저 항암 후유증 손발 병원 구급차 이송 요청 거부 수 자가용 차 운전 퇴근 시간 차 비상 등 손 차 엄마 창문 열 아들 얼굴 연방 손부채 아들 이가 엄마 나 그게 우리 아들 마지막 말 줄 꿈 월 일 저녁 병원 도착 후 우리 부부 엿새 동안 응급실 앞 자가용 차 안 자지 채 아들 소식 음압 카트 병원 안 이 월 일 사망 전 번 코로나 검사 음성 병원 의사 코로나 확신 검사 반복 월 일 아침 시 담당 의사 흥분 목소리 양성 반응 이건 세계 질병 학회 변종 바이러스 아들 앞 신대륙 발견 것 의사 목소리 우리 부모 밀접 접촉자 검사 집 격리 명령 집 운전 귀가 길 병원 전화 오전 시 분 이 숨 사망 선고 시 수 만큼 아들 얼굴 피 참혹 모습 참담 엄마 저 수 상처 이 죽음 코로나 의심 고 사망 충격 대구 세 소년 폐렴 증세 대 코로나 사망자 제목 언론 보도 대 코로나 희생 수 증거 회자 질병관리본부 병원 병원 교차 검증 결과 아들 검체 최종 음성 판정 우리 이 열 집 일 정부 방침 병원 응급실 때 검사 수 체온 진료 집 병원 집 때 병원 코로나 검사 결과 전 치료 수 병원 병원 선별 진료소 검사 결과 코로나 음성 통보 번 연속 검사 인공호흡기 환자 관리 소홀 비 非 코로나 응급 환자 감염병 재난 시기 어디 수 이 죽음 우리 의료 시스템 구멍 인재 人災 질문 답 우리 병원 관계자 공무원 시 의원 지역구 국회의원 변호사 의료인 기자 시민 단체 인권 활동가 사망 대책 위원회 기자 회견 토론회 개최 서명 운동 과정 병원 간호 기록 지 우리 실제 상황 기록 조작 의구심 수 학 병원 의료 행위 적정 여부 조사 수 응급실 안 달 시점 폐기 사고 은폐 의혹 이 후 저 아내 아들 아무것 자책 상심 때 저 이걸 하나 이걸 무엇 스스로 뇌 질문 끝 이 리 이 허무 죽음 결론 코로나 사태 우리 재난 그 정부 의료진 국민 모두 일 압 열 이유 제때 진료 허무 생명 사고 재발 것 감염병 위기 상황 상당 사각지대 우리 의료 시스템 전반 개선 불행 사고 재발 코로나 방역 뒤 의료 공백 국가 차원 진상 조사 필요 지금 침묵 이 죽음 외면 정부 병원 책임 태도 것 병원 대처 의료 공백 공공 의료 취약 의료 전달 체계 희생자 애통 마음 청원 게시물 일부 내용 국민 청원 요건 위배 관리자 수정,14,8
2162,2021-12-18 18:11,보건복지,2021-02-22,4182,596609,청원종료,의사 면허 취소법이 국회통과되면 총파업하겠다는 의협의 협박에 절대로 굴복하지 말아주십시요,이번 국회 진행 중 의사 면허 취소 법 필요 법 생각 의협 법 통과 시 총파업 국민 볼모 협박 지난번 총파업 응급실 진료 국민 목숨 것 국시 거부 사과 응시 특혜 것 국민 기억 분노 이번 의협 부당 요구 협박 정부 굴복 일 범죄 의사 면허 취소 의사 직 유지 요구 것 부당 특혜 요구 것,14,15
2163,2021-12-18 18:11,보건복지,2021-02-23,1039,596612,청원종료,영암 모 노인요양원에서 노인학대를 하는데 계속 모르는 척 협받하고있습니다. 도와주요,저 할머니 친할머니 친할머니 기억 분 분 분 최근 노인 폭행 지금 친구 가족 곳 할머니 죄책감 밥 잠 코로나 때문 요양원 면회 금지 상황 노인 폭행 남 일 번 관심 부탁 경찰 저번 주 사건 접수 코로나 때문 사건 해결 요양원 증거 거 친구 자 자 눈물 덩어리 글 이번 설 저희 할머니 영암 원주 지금 부탁 면 로 요양원 저희 할머니 학대 것 월 일 아침 전국 뉴스 보도 경찰 조사 중 월 일 쯤 영암 신문 보도 예정 사람 것 제보 요양원 측 끝 본인 짓 데 할머니 기억 일관 말 사진 저게 휴대폰 실수 상처 멍 몸 멍 일 저희 할머니 게 것 네이버 밴드 때 이질감 생일 파티 사진 설날 제사 사진 뭐 캡쳐 개인 정보 문제 이질감 장난 할머니 말씀 방 할머니 저희 땐 할머니 할아버지 거 생각 할머니 손등 다리 팔뚝 자국 할머니 밥 밥 평소 양 그거 반 할머니 방 할머니 주무 셔 눈 척 모습 저희 요양원 걸로 뭐 행동 것 할머니 말씀 변 전화 핸드폰 번 할머니 핸드폰 뺨 목욕탕 기저귀 손바닥 얼굴 주먹 얼굴 얘기 그건 손 수 정도 지금 우리 할머니 그곳 누구 도움 겁니다 생각 코로나 사태 때문 요양원 할머니 할아버지 면회 제한 상황 일 저희 생각 요양원 어머니 아버지 할머니 할아버지 분 노인 상태 확인 저희 후회 조치 사건 이후 요양원 영상 공개 요청 답변 일관 거짓말 변명 저희 고모 병원 얘기 우리 문 안 노인 곳 식 협박 사과 협박 부탁 게시물 일부 내용 국민 청원 요건 위배 관리자 수정,14,2
2164,2021-12-18 18:11,보건복지,2021-02-23,1112,596620,청원종료,아스트라제네카 백신 대통령이하 국무총리께서 먼저 맞는 모범을 보여 주십시요.,아스트라 제 카 백신 요양원 환자 접종 게 국가 운영 대통령 국무총리 국무 위원 모범 민주당 국회의원 당직자 모범 국민 요양원 환자 안심 수 요양 환자 실험 대상 것 국가 운영 책임 모습,14,10
2165,2021-12-18 18:11,보건복지,2021-02-23,1203,596621,청원종료,대한적십자사는 입찰참여업체의 이의신청 및 제안사항(2021.2.8.마감)을 받아들여 공정한 입찰을 진행하여 주시기 바랍니다.,적십자사 신희영 회장 부탁 정부 인증 혁신 의료 기기 기업 적십자사 혈액 면역 진단 기기 입찰 사활 미국 일본 것 향후 년 국민 생명 안전 혈액 수혈 권리 적십자사 기기 선택 적십자사 조달청 위탁 혈액 면역 진단 시스템 노후 장비 교체 사업 사전 공고 차 진행 혈액 면역 진단 헌혈 혈액 안전 검사 중 하나 제한 시간 내 수혈 다량 혈액 에이즈 간염 간염 백혈병 등 가지 고위험 군 바이러스 검사 수 환자 가지 바이러스 포함 혈액 수혈 경우 생명 지대 영향 수 때문 적십자사 공공 의료 혈액 등 사업 국민 생명 안전 기관 년 수입 지출 예산 내역 파일 첨부 사업 수익 억 원 중 적십자 회비 만 국민 자율 참여 후원 국민 성금 수입 억 원 혈액원 회계 수입 억 원 기부금 억 원 국고 보조금 억 원 국민 자발 헌혈 기부금 국고 보조금 운영 국민 기관 적십자사 조달청 위탁 사전 공고 차 진행 적십자 혈액 면역 진단 시스템 노후 장비 교체 사업 적십자사 년 수입 지출 예산 내역 파일 첨부 전체 회계 수입 억 원 중 혈액원 회계 수입 억 원 실제 헌혈자 수 명 헌혈 참여 횟수 회 국가 국민 생명 남녀노소 국민 자발 참여 헌혈 혈액 이용 억 원 수입 중 억 원 순수입 적십자사 핵심 사업 적십자사 년 수입 지출 예산 내역 파일 첨부 혈액 면역 진단 시스템 노후 장비 교체 사업 보건복지부 국고 보조금 억 원 중 혈액원 노후 장비 교체 억 원 예산 지원 국민 적십자 회비 수입 기부금 국고 보조금 운영 적십자사 향후 년 국민 헌혈 년 기준 회 면역 진단 검사 필요 장비 시약 과거 년 사용 미국 에보트 사 기기 제안서 제출 입찰 참여 희망 업체 절망 적십자 사용 혈액 면역 진단 검사 방법 미국 에보트 사 년 전 기술 가지 바이러스 번 하나 키트 검사 방식 차 혁신 약형 의료 기기 기업 지정 장비 세계 최초 가지 원 샷 검사 다중 면역 검사 시스템 국민 세금 억 원 지원 보건 산업 흥원 협력 개발 년 특허 제품 보건 복지 부 감염 질환 고감 다중 검출 차원 기술 보건 기술 인증 년 국가 핵심 기술 정부 보호 기술 지정 적십자 사업 제안서 혁신 의료 기기 업체 입찰 참여 수 조건 기존 업체 미국 에보트 사 년 전 제품 가지 바이러스 번 하나 키트 검사 방식 맞춤 제안서 공지 의료 기기 시장 점유 외국 제품 정부 노력 국산화 국책 사업 지정 정부 지원금 억 원 지원 보건 산업 흥원 개발 적십자사 혈액 면역 진단 시스템 공개 입찰 사활 참여 특정 기기 편파 제안서 건 이 신청 제안 접수 적십자사 입찰 참여 업체 이 신청 제안 사항 마감 공정 입찰 진행 제안서 내용 신규 업체 서류 수 과거 년 시약 납품 실적 국제 인증 기업 신용도 점수 배정 월 제정 정부 의료 기기 산업 육성 혁신 의료 기기 지원 법 혁신 의료 기기 구매 가점 전무 국민 기금 운영 국내 혈액 시장 점유 적십자사 처 인증 제품 시연 수 서류 편파 조건 외면 적십자사 과거 미국 일본 것 억 원 세금 개발 우리 기업 기술 국책 사업 때 우선 국내 혈액 시장 점유 국민 기금 혈액 사업 운영 적십자사 혈세 낭비 정부 기술 보호 기술 혁신 기술 무용지물 수 우리 국민 혈액 관리 우리 기업 제품 누가 뭐 미국 일본 것 향후 년 국민 안전 혈액 수혈 권리 적십자사 기기 선택 우리 나라 혈액 시장 점유 국민 기업 적십자사 나라 수 의료 기기 국산화 국책 과제 선정 국민 세금 억 원 지원 보건 산업 흥원 협력 개발 년 특허 혈액 면역 진단 기기 세계 시장 진출 유니콘 기업 성장 적십자 선택 게시물 일부 내용 국민 청원 요건 위배 관리자 수정,14,7
2166,2021-12-18 18:11,보건복지,2021-02-23,2074,596624,청원종료,코로나백신 접종 거부로 국민을 협박하는 대한의협을 해체하라,코로나 고통 감내 우리 국민 일 시작 백신 접종 가닥 희망 하루하루 인내 국민 고통 위로 대한의사협회 국민 기대 집단 이기주의 극단 의협 금고 이상 형 확정 의사 면허 취소 의료법 개정안 국회 법제 사법 위원회 통과 경우 전국 사총 파업 불사 의협 회장 개정안 법 사위 통과 전국 총파업 수 의사 총파업 코로나 진단 치료 지원 백신 접종 등 장애 초래 것 당장 분기 요양 시설 등 중심 백신 접종 만큼 차질 장기 차질 것 말 국민 협박 눈 귀 의심 수 의료인 가치 중 국민 건강 안전 것 말 구제 금융 시절 고통 공포 국민 상대 협박 천인공노 일 이 정부 국가 국민 위기 상황 볼모 협박 대한의사협회 국가 유해 단체 규정 해체 것 건의 뱀 발 의협 총파업 불사 의료법 개정안 내용 것 이상 형 선고 의사 면허 취소 수 내용 현행 의료법 강력 범죄 처벌 의사 면허 제약 예 강력 성폭력 범죄자 형 의사 행세 수 것 현행법 변호사 공인회계사 법무사 등 범죄 금고 이상 형 선고 경우 면허 취소 수 국회의원 금고 이상 형 확정 의원 직 상실 의사 범죄 신분 보장 특혜 천년만년 누라 특권 의식 어디 것,14,15
2167,2021-12-18 18:11,보건복지,2021-02-24,183,596636,청원종료,코로나검사비용,거리 두기 격상 그동안 무증상 선별 진료소 검사 무료 저희 기대 명 얼마 아버지 호스피스 병원 일 주일 번 이상 면회 필요 가족 병원 측 주 번 코로나 검사 상태 그동안 무료 선별 진료소 검사 제출 거리 완화 증상 동선 의사 소견 이상 십 이 만 원 금액 지급 걸로 일반 병원 보호자 인만 간병 게 호스피스 병원 날 가족 거 가족 저희 그것 주 번 말 병실 보호자 가족 걱정 임종 저희 환자 가족 무료 가격 검사 수 곳,14,12
2168,2021-12-18 18:12,보건복지,2021-02-25,159,596650,청원종료,코로나 확진자도 소중한 생명입니다. 도와주세요.,저희 언니 월 내출혈 서울 대학 병원 뇌 수술 치료 중 엄마 주 보호자 때 평화 치료 오른쪽 편마비 인지 언어 능력 말 지 수 상태 중증 환자 희망 치료 중 이번 설 연휴 병원 코로나 확진 면역 언니 코로나 양성 코호트 격리 병원 코로나 환자 층 격리 언니 층 병실 층 층 병실 상태 층 병실 코로나 확진 환자 명 수용 면역 환자 방 밥 생활 코로나 무증상 언니 환자 식 병 걱정 혼자 밥 상태 걱정 전화 저녁 시 저녁 밥 그때 미안 사과 병원 음압 병실 이송이 거 식당 문 밥 수 인지 능력 일반인 밥 환자 방치 것 편마비 상태 침대 몸 멍 사실 이송 간 음압 병동 말 바닥 간호사 선생 언니 생각 눈물 이송 시 환자 상태 설명 말 언니 이송 기사 본인 마비 등 상황 설명 상황 설명 짐작 음압 병동 이송 그곳 언니 소통 불가 보호자 엄마 전화 환자 상태 몇일 질문 격리 언니 짐 수 약 설명 답 수 밥 밥 때 쯤 식사 간호사 선생 고민 중 시간 의료진 전화 마음 아침 눈 새벽 전화 약 밥 염려 전화 개인 정보 보호자 약 수 인지 환자 약 걱정 환자 보호자 눈물 격리 방치 것 느낌 수 코로나 환자 격리 사람 보호 것 이해 격리 코로나 환자 보호 존중 사람 상황 것 면역 환자 뭐 가족 마음 병원 앞 대기 식사 때 우유 과일 평소 환자 보 양식 위주 허락 답변 상황 혼자 코로나 확진 의료진 분 수고 압 수고 사람 것 환자 필요 건 가족 면역 환자 본인 걸 것 평소 입맛 병원 밥 이상 사람 의료진 그걸 것 무리 부탁 음식 전달 부탁 목소리 코로나 환자 존중 도움 필요 생명,14,8
2169,2021-12-18 18:12,보건복지,2021-02-25,418,596659,청원종료,소방공무원 백신 접종의 자유를 주세요.,저 소방 공무원 가족 이번 코로나 백신 접종 선택 강제 부당 말 선택 것 접종 승진 불리 표창 제외 등 부당 대우 이게 강제 뭔가요 소방 아스트라 제 카로 우려 백신 접종 데 불안 분위기 부당 대우 반강 겨자 것 직원 시기 희생 자처 국민 안전 분 선택,14,8
2170,2021-12-18 18:12,보건복지,2021-02-25,264,596664,청원종료,산업재해장애인단체입니다.,대통령 코로나 사회 부분 마비 경제 가운데 국정 운영 고심 저 전국 산재 장애인협회 연합 대표 직 사람 수십만 산 재장 해인 산 재장 노동자 대신 진정 대한민국 코로나 때문 희망 믿음 세상 국가 정책 시민 바보 가난 부동산 서민 무리 소식 죄인 처벌 성실 노동자 위시 시민 바보 누가 정부 미래 희망 끝 주식 부동산 영혼 그 뒷모습 불신 절망 것 착각 개천 용은 계층 사다리 오늘 청소년 일본 사토리 세대 현실 득도 강요 현실 고개 그 년 전 공장 근로자 일 밤 공부 주경야독 꿈 공장 기계 폭발 화상 산재 장해 요양 기간 장애인 꿈 존재 때 참담 세대 꿈 취약 계층 희망 사회 수렁 남미 국가 것 희망 우리 산재 장애인 산재 사고 희망 미래 적 사람 우리 정상인 인정 산재 장애 현실 세상 기회 기회 답 우리 서로 인정 협동 공존 삶 답 작금 대한민국 현실 팬데 믹 상황 진정제 생각 무엇 동굴 속 마라톤 우리 스스로 시간 대한민국 사회 이 팬데 믹 속 우리 자신 장점 미래 준비 희망 기틀 기회 공존 서로 차이 것 인정 믿음 교집합 연대 사회 뜰 들꽃 무리 때 것 우리 사회 공존 인정 시작 것 우리 병역 무자 중 종교 이유 대체 복무 인정 성 정체 사람 유명 방송 활동 등 대우 서로 인정 인정 것 중요 장애 인과 정상인 육신 것 사고 차이 장애 속 존재 후천 장애 인과 선천 장애인 육신 불편 것 삶 경험 사고 후천 장애 중 산재 장애인 우리 사회 희망 방법 서로 인정 이 적극 지지 사회 연대 국가 뒷받침 중요 반향 다양 인정 인문 사랑 자리 희망 것 산재 장애 단체 산재 장애 정체 장애 인과 무엇 이후 장애 복지 제도 국가 기관 우리 장점 협동 독자 년 이후 명 이상 산 재장 인과 수만 명 산재 재해자 정신 안정 공존 삶 봉사 우리 것 년 전 처음 고용 노동부 장관 지원 요청 법 제도 산재 장애 인정 수십 차례 요청 무시 딴소리 시간 것 국회 협조 확보 예산 배정 방해 횡포 형편 산재 장애 단체 모두 봉사 문 위기 직면 대통령 해방 이후 애국자 국가 희생 노력 오늘 대한민국 중 노동자 역할 중요 산재 노동자 희생 생각 국가 국가 유공자 명예 공훈 대우 노동자 산재 노동자 대한민국 제도 이건 말 형평 이야기 전 노동자 위상 희생 군사 정권 잔재 정치 관 민주 사회 공존 것 공존 사회 사회 누가 헌신 가치 대한민국 노동자 헌신 노동자 산재 노동자 명예 공훈 법 제도 인정 때 국가 사회 노동 가치 산재 노동자 희생 때 일 노동자 국가 것 청소년 노동 희망 것 곳 노동자 공존 뿌리 역대 대통령 문재 대통령 마지막 년 끝 개혁 국정 과제 것 응원 산재 장애인 바람 우리 욕심 권리 주장 것 우리 희망 꿈 발자취 희망 사람 우리 산재 장애인 희망 마중 불 바람 사회 승자 독식 세상 공존 행복 수 것 뿐 대통령 우리 우리 일 발걸음 끝 우리 무시 방해 고용 노동부 장관 해명 대통령 앞 꽃샘추위 월 중 청와대 우리 산재 장애 초대 간청 청와대 고용 노동부 것 수십만 산재 장애인 분노 내일 당장 청와대 항의 의견 대통령 답신 감사,14,1
2171,2021-12-18 18:12,보건복지,2021-02-25,7648,596665,청원종료,대통령님  재벌기업의 횡포를 막아 주십시오,상표 출원 전국 약국 약사 가슴 비수 행위 철회 저 경기도 의왕 약국 박 영달 약사 약사법 조 항 약사 약국 개설 수 약국 명칭 사용 수 노파 머시 약사 근무 약국 근거 부정 비하 것 외 의미 부여 수 노파 머시 상표 출원 승인 대대 홍보 것 이 다수 국민 년 일본 대한민국 수출 통제 것 대응 자발 국민운동 시작 아베 것 의미 대한민국 정상 사고 사람 약국 비하 부정 측면 강조 의미 인식 것 의미 것 저 생각 정규 교육 과정 수료 대가 약국 업 국가 노력 지금 성공 우리 약사 날 당신 기업 가치 노력 노력 고통 결과물 약국 것 코로나 대한민국 국민 모두 해 약사 약국 공 마스크 공급 일선 인내 헌신 적다 것 존경 대통령 상표 출원 법 보장 약사 직능 도발 기업 횡포 이상 이하 사람 무엇 의미 사람 약국 것 저 상표 출원 여기 것 기업 의약품 유통 분야 진출 의미 신호탄 생각 기업 골목 상권 동반성 장 주도 상생 용어 시대 화두 세상 기업 골목 약국 약사 상생 신사 국민 건강 이바지 희망 아베 바 이번 상표 출원 철회 수 조치 게시물 일부 내용 국민 청원 요건 위배 관리자 수정,14,14
2172,2021-12-18 18:12,보건복지,2021-02-25,307,596669,청원종료,휴가 복귀 군인들의 코로나 검사 비용은 국가에서 부담 해 주시길 바랍니다.,아들 군 부모 코로나 외박 휴가 사회 거리 완화 군인 신병 위 휴가 정기 휴가 시작 일 일 정도 자식 얼굴 못 일부 부모 자식 얼굴 수 휴가 복귀 시 코로나 검사 확인서 자식 얼굴 값 검사 비용 지불 수 휴가 청원 것 국방 의무 중 휴가 아들 귄 권리 복귀 시 이상 유무 검사 비용 개인 부담 것 합리 생각 일반 국민 군인 경찰 소방 공무 윈 국가 헌신 직종 종사자 검사 비용 국가 부담 생각 나이 군인 국방 의무 것 국가 검사 비용 부담 청원,14,8
2173,2021-12-18 18:12,보건복지,2021-02-25,1865,596675,청원종료,국내 알츠하이머 치료제 개발 기업을 정책적으로 적극 도와주세요.,년 월 일 치매 방송 국내 기업 개발 중 알츠하이머 치료제 소개 설명 국산 알츠하이머 치료제 생각 국내 알츠하이머 국내 상 임상 성공 월 알츠하이머 상 임상 신청 치매 방송 가지 건 알츠하이머 고통 할 환우 가족 치료제 꺼 생각 때문 친척 중 알츠하이머 진단 분 치료제 학수고대 사람 중 명 위 방송 언급 기업 개발 중 알츠하이머 치료제 조건부 허가 취득 대한민국 환우 가족 힘 것 국가 국민 국내 개발 중 알츠하이머 치료제 조건부 허가 취득 하루 대한민국 알츠하이머 환우 가족 고통 수 적극 게시물 일부 내용 국민 청원 요건 위배 관리자 수정,14,6
2174,2021-12-18 18:12,보건복지,2021-02-25,586,596676,청원종료,러시아백신 ****** 도입 시급합니다,미국 영국 고집 이유 러시아 사용 미국 뭐 건가요 접종 나라 우리 나라 시작 거 러시아 고령 치료 시간 상공 추가 지원금 백신 무료 거 의료 보험 지원금 준거 술 담배 가격 인상 거 전 러시아 백신 승인 국민 세금 생각 게시물 일부 내용 국민 청원 요건 위배 관리자 수정,14,14
2175,2021-12-18 18:12,보건복지,2021-02-26,872,596681,청원종료,"방역당국은 코로나 진단 검사법 및 백신 관련하여 과학적 증거에 근거한 객관적 사실관계 자료를  실시간으로 공개하여 국민들과 공유하고, 국민의 검증을 반드시 받으실 것을 촉구합니다.",코로나 바이러스 감염 관련 방역 당국 사회 거리 두기 결정 핵심 변수 일 일 확진 숫자 방역 당국 코로나 바이러스 감염 여부 검사 사용 코로나 진단 검사 법 검사 법 검사 법 이용 코로나 바이러스 감염 양성 음성 여부 판정 때 이용 판정 기준 과학 증거 근거 제시 방역 당국 도입 코로나 백신 관련 국내 도입 백신 제조사 염기 서열 코로나 단백질 염기 서열 부작용 사례 등 과학 증거 근거 사실 관계 자료 제시 코로나 진단 검사 법 검사 법 코로나 백신 관련 공개 요청 사항 아래 래 코로나 진단 검사 법 검사 법 코로나 염기서열 코로나 감염 확진 판정 사용 지역 기관 진단 장비 진단 장비 증폭 횟수 진단 장비 염기서열 방역 당국 분석 코로나 바이러스 염기서열 등록 염기 서열 공개 확진 검출 바이러스 염기서열 코로나 바이러스 과학 증거 백신 공급자 국내 공급 백신 생산 단계 참조 코로나 바이러스 염기 서열 코로나 바이러스 단백질 염기서열 방역 당국 제공 여부 포함 코로나 백신 관련 바이러스 벡터 백신 아스트라 제 카 얀센 제조사 아스트라 제 카 얀센 백신 접종 시 인체 투입 염기서열 제조사 아스트라 제 카 얀센 염기 서열 방역 당국 코로나 단백질 염기 서열 비교 시 일치 과학 증거 근거 제조사 아스트라 제 카 얀센 백신 접종 시 인체 투입 세포핵 내 생존 기간 제조사 아스트라 제 카 얀센 백신 접종 시 전사 세포핵 리보솜 결합 후 단백질 코로나 단백질 과학 증거 코로나 퇴치 중화 항체 백신 접종 만을 여부 백신 화이자 더나 제조사 화이자 더나 백신 접종 시 인체 투입 염기서열 제조사 화이자 더나 염기 서열 방역 당국 코로나 단백질 염기 서열 비교 시 일치 과학 증거 근거 제조사 화이자 더나 백신 접종 시 인체 투입 생존 기간 제조사 화이자 더나 백신 접종 시 인체 투입 리보솜 결합 후 단백질 코로나 단백질 과학 증거 코로나 퇴치 중화 항체 백신 접종 만을 여부 코로나 백신 접종 부작용 피해 보상 코로나 백신 바이러스 벡터 백신 백신 제조사 아스트라 제 카 얀센 화이자 더나 백신 접종 공식 부작용 사망자 사례 국내외 전문가 감염병 전문가 백신 전문가 등등 코로나 백신 바이러스 벡터 백신 백신 접종 시 인체 투입 발생 예상 문제점 지 의뢰 경우 의뢰 결과물 공개 요청 코로나 백신 바이러스 벡터 백신 백신 접종 시 부작용 후유증 예견 수 대상자 판단 기준 근거 코로나 백신 바이러스 벡터 백신 백신 접종 대상자 중 기피 기저 질 환자 질환 증세 정도 예 경증 중증 등 기저 질환 일반인 코로나 백신 바이러스 벡터 백신 백신 접종 부작용 후유증 가능 백신 접종 부작용 시 조사 과실 유무 인과관계 규명 구체 방법 기준 백신 접종 부작용 보상 유효 기간 유효 기간 법 근거 유전자 관련 부작용 백신 접종 인체 투입 기존 인간 자체 전사 간 간섭 등 인간 자체 유전자 발현 가능 과학 근거 청 원인 것 백신 제조사 백신 접종 후 임상 실험 코로나 퇴치 중화 항체 과정 실체 사진 백신 접종 후 중화 항체 코로나 바이러스 퇴치 현미경 사진 목표 중화 항체 모형 백신 접종 후 실제 중화 항체 모형 분석 결과 등등 코로나 백신 접종 결과 중화 항체 효과 입증 실체 과학 증거 임상시험 결과물 물 코로나 백신 국내 도입 결정 후 계약 백신 공급 업자 생산 시점 기준 코로나 백신 참조 실제 코로나 바이러스 염기 서열 실제 코로나 바이러스 단백질 염기 서열 백신 제조사 백신 접종 인체 투입 염기 서열 무엇 코로나 진단 검사 법 관련 장비 값 염기 서열 확진 검출 바이러스 코로나 바이러스 검증 결과 방역 당국 분석 코로나 바이러스 염기 서열 변이 코로나 바이러스 염기 서열 등등 청원 코로나 퇴치 중화 항체 백신 접종 여부 방역 당국 과학 자료 근거 공개 문재인 대통령 방역 과학 영역 강조 코로나 백신 접종 전 코로나 감염 확진 증감 사회 거리 두기 상향 논의 전 방역 당국 코로나 진단 검사 법 백신 관련 과학 증거 근거 사실 관계 자료 실시간 투명 공개 국민 공유 국민 검증 것 청원 선처 감사,14,8
